@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
49,'2017/10/15 15:19:37:340',2,-59.054813,-59.780991,-61.281693,-60.700603,-59.716911,-60.090469,-59.452969,-58.150383,-57.30949,-57.199715,-58.849327,-61.190407,-60.438663,-58.443584,-58.19899,-59.436375,-57.669857,-56.141109,-57.838238,-59.802567,-57.023392,-55.371689,-54.012836,-52.594387,-52.141682,-51.526608,-50.087177,-49.493458,-48.927319,-48.06773,-50.699665,-53.693668,-42.594151,-34.868561,-31.653946,-32.293114,-37.127583,-46.597855,-48.157242,-49.446194,-49.485966,-47.320583,-44.950474,-44.000244,-44.771732,-47.06184,-50.103092,-53.664528,-50.960625,-50.262802,-55.112274,-68.926117,-58.865978,-55.435772,-60.174763,-57.156967,-51.950211,-52.583706,-55.653584,-57.09446,-54.702713,-53.067333,-54.114567,-56.312729,-59.114483,-63.971764,-61.098255,-55.698978,-53.906479,-55.356865,-57.863403,-59.457241,-70.558548,-59.827587,-54.391361,-54.142174,-55.429794,-56.699089,-60.177742,-63.65303,-60.550953,-58.523949,-58.634243,-62.00317,-67.773148,-63.372704,-58.655983,-55.914742,-54.560226,-53.350613,-53.627319,-55.511715,-54.391464,-54.259396,-58.867287,-67.331467,-64.369614,-62.497906,-63.799488,-73.080971,-65.457764,-60.307674,-58.931488,-61.064892,-69.629738,-71.726555,-65.911636,-61.716709,-59.76429,-62.168552,-65.393959,-61.795879,-62.339901,-66.08271,-66.96946,-68.322609,-66.745094,-64.178902,-64.309959,-65.224617,-65.101921,-64.895767,-64.925446,-64.969688,-65.012329,-65.03891,-65.050323,-65.054359,1
50,'2017/10/15 15:19:37:441',2,-60.220028,-58.364868,-57.118206,-58.279728,-60.857445,-61.304016,-59.494831,-59.069019,-58.349503,-57.918304,-60.52697,-64.742012,-63.845711,-58.351578,-55.404762,-54.566734,-54.939018,-56.253071,-57.028561,-55.816402,-55.64566,-53.615574,-51.409748,-52.714138,-53.11879,-50.294613,-49.293171,-47.394123,-48.648563,-49.678032,-41.989311,-38.325676,-35.203548,-34.195992,-37.346325,-42.523602,-40.063942,-42.198597,-51.854969,-53.736164,-50.200172,-48.411438,-46.676258,-44.894386,-44.254623,-45.436077,-45.878185,-42.070465,-39.523884,-39.666946,-41.288422,-41.766319,-42.197968,-43.922466,-43.569832,-38.22546,-34.955975,-34.563213,-36.724102,-41.284893,-47.494152,-54.285439,-59.376842,-52.677864,-51.637794,-49.519909,-47.579662,-47.937809,-47.224072,-44.809879,-44.101589,-45.633541,-50.128284,-67.553703,-54.399284,-51.988598,-54.713039,-59.197521,-63.768166,-59.354378,-57.324234,-58.852348,-62.053776,-64.393646,-60.986965,-56.021122,-52.399288,-49.150787,-46.596508,-46.13987,-48.591305,-53.582119,-57.824306,-62.392025,-58.08831,-56.035133,-57.839966,-60.923008,-64.443161,-70.229424,-78.362251,-67.559624,-62.770847,-61.744118,-59.835407,-56.107006,-55.089687,-56.863552,-56.651798,-54.297962,-52.933498,-53.308937,-56.691086,-62.855618,-65.946388,-69.158066,-65.830673,-65.090195,-67.70031,-70.273026,-71.086555,-71.661568,-72.588058,-73.378548,-74.052078,-74.06691,-74.02655,-74.077881,1
51,'2017/10/15 15:19:37:546',2,-60.220028,-58.364868,-57.118206,-58.279728,-60.857445,-61.304016,-59.494831,-59.069019,-58.349503,-57.918304,-60.52697,-64.742012,-63.845711,-58.351578,-55.404762,-54.566734,-54.939018,-56.253071,-57.028561,-55.816402,-55.64566,-53.615574,-51.409748,-52.714138,-53.11879,-50.294613,-49.293171,-47.394123,-48.648563,-49.678032,-41.989311,-38.325676,-35.203548,-34.195992,-37.346325,-42.523602,-40.063942,-42.198597,-51.854969,-53.736164,-50.200172,-48.411438,-46.676258,-44.894386,-44.254623,-45.436077,-45.878185,-42.070465,-39.523884,-39.666946,-41.288422,-41.766319,-42.197968,-43.922466,-43.569832,-38.22546,-34.955975,-34.563213,-36.724102,-41.284893,-47.494152,-54.285439,-59.376842,-52.677864,-51.637794,-49.519909,-47.579662,-47.937809,-47.224072,-44.809879,-44.101589,-45.633541,-50.128284,-67.553703,-54.399284,-51.988598,-54.713039,-59.197521,-63.768166,-59.354378,-57.324234,-58.852348,-62.053776,-64.393646,-60.986965,-56.021122,-52.399288,-49.150787,-46.596508,-46.13987,-48.591305,-53.582119,-57.824306,-62.392025,-58.08831,-56.035133,-57.839966,-60.923008,-64.443161,-70.229424,-78.362251,-67.559624,-62.770847,-61.744118,-59.835407,-56.107006,-55.089687,-56.863552,-56.651798,-54.297962,-52.933498,-53.308937,-56.691086,-62.855618,-65.946388,-69.158066,-65.830673,-65.090195,-67.70031,-70.273026,-71.086555,-71.661568,-72.588058,-73.378548,-74.052078,-74.06691,-74.02655,-74.077881,1
52,'2017/10/15 15:19:37:651',2,-51.193493,-52.953735,-55.969528,-56.156532,-57.477345,-60.43042,-62.78043,-50.546047,-46.376175,-47.068325,-51.462021,-53.051682,-53.924034,-54.103809,-55.731834,-55.242264,-47.033852,-44.515057,-44.962978,-48.176151,-58.662144,-56.121292,-49.442799,-44.492569,-41.288647,-41.833763,-45.445236,-45.204849,-39.574615,-36.190086,-33.700256,-29.459051,-23.641884,-19.927307,-19.285629,-22.049807,-29.518583,-47.692078,-40.790234,-44.707371,-42.588852,-38.527828,-35.99688,-35.63689,-39.191349,-35.521675,-30.252102,-27.654041,-26.879475,-27.907816,-30.605431,-34.703773,-39.345524,-45.208729,-43.781139,-35.097576,-32.844719,-34.499401,-41.091995,-52.194305,-42.557449,-48.162308,-40.618011,-37.440739,-42.604343,-38.940884,-33.972202,-33.47369,-32.771481,-30.752321,-29.292498,-27.86878,-27.8848,-31.73093,-48.490601,-38.799435,-37.470959,-40.080036,-41.061451,-44.496655,-40.94025,-37.626797,-38.6712,-41.230518,-43.005596,-50.521938,-43.155964,-39.947048,-45.027267,-39.631832,-33.984608,-33.992146,-37.925751,-40.003372,-39.673447,-39.333389,-39.117077,-42.515984,-51.632519,-51.560867,-44.644901,-39.966312,-36.942772,-36.057663,-37.95747,-41.502697,-41.201466,-40.299896,-40.341721,-39.571976,-38.109844,-37.197285,-37.146015,-38.001526,-40.694515,-47.056274,-54.088142,-50.961395,-52.098324,-56.399719,-60.949787,-58.14658,-57.061771,-58.090328,-59.623432,-59.655922,-59.453022,-59.521992,1
53,'2017/10/15 15:19:37:753',2,-74.735634,-82.563232,-76.590843,-68.952553,-64.666389,-63.030514,-63.049248,-58.33149,-54.801682,-54.719925,-58.163815,-67.467995,-73.877014,-69.270012,-85.140419,-68.978523,-68.083237,-66.151207,-63.515327,-63.714615,-61.602116,-60.237194,-59.009308,-56.397968,-55.073383,-57.931561,-68.192055,-50.193024,-44.822193,-44.340359,-49.102547,-55.829468,-46.766933,-39.853584,-36.936268,-37.705521,-42.043545,-50.00745,-50.421844,-47.236881,-47.891262,-49.059467,-52.983719,-50.733528,-42.493019,-39.015079,-37.978859,-39.162544,-42.703041,-47.061401,-49.996574,-55.772095,-51.045216,-46.224854,-46.063728,-44.785149,-41.870213,-42.254055,-47.355206,-63.429859,-61.67379,-70.004013,-56.311535,-52.485508,-49.055187,-50.098991,-69.179665,-46.915508,-42.374046,-41.306103,-41.885399,-43.692242,-46.022926,-47.457069,-48.412342,-50.322514,-52.963829,-52.76358,-52.200878,-54.55822,-61.657478,-63.107136,-54.916485,-53.720531,-53.837128,-48.951416,-46.557728,-47.804329,-49.227715,-46.187748,-44.944115,-45.910534,-47.809998,-51.242889,-53.610233,-51.606369,-52.346889,-54.090603,-54.522606,-56.559334,-57.929771,-57.457588,-60.223808,-64.132233,-59.981533,-59.407001,-58.85149,-57.248882,-58.727226,-61.12516,-58.981121,-58.58865,-61.101265,-65.752953,-70.539719,-70.392426,-68.783112,-69.441086,-71.550667,-72.772453,-73.711609,-74.479996,-75.149246,-75.590622,-75.683296,-75.66124,-75.762108,-75.850998,1
54,'2017/10/15 15:19:37:859',2,-74.735634,-82.563232,-76.590843,-68.952553,-64.666389,-63.030514,-63.049248,-58.33149,-54.801682,-54.719925,-58.163815,-67.467995,-73.877014,-69.270012,-85.140419,-68.978523,-68.083237,-66.151207,-63.515327,-63.714615,-61.602116,-60.237194,-59.009308,-56.397968,-55.073383,-57.931561,-68.192055,-50.193024,-44.822193,-44.340359,-49.102547,-55.829468,-46.766933,-39.853584,-36.936268,-37.705521,-42.043545,-50.00745,-50.421844,-47.236881,-47.891262,-49.059467,-52.983719,-50.733528,-42.493019,-39.015079,-37.978859,-39.162544,-42.703041,-47.061401,-49.996574,-55.772095,-51.045216,-46.224854,-46.063728,-44.785149,-41.870213,-42.254055,-47.355206,-63.429859,-61.67379,-70.004013,-56.311535,-52.485508,-49.055187,-50.098991,-69.179665,-46.915508,-42.374046,-41.306103,-41.885399,-43.692242,-46.022926,-47.457069,-48.412342,-50.322514,-52.963829,-52.76358,-52.200878,-54.55822,-61.657478,-63.107136,-54.916485,-53.720531,-53.837128,-48.951416,-46.557728,-47.804329,-49.227715,-46.187748,-44.944115,-45.910534,-47.809998,-51.242889,-53.610233,-51.606369,-52.346889,-54.090603,-54.522606,-56.559334,-57.929771,-57.457588,-60.223808,-64.132233,-59.981533,-59.407001,-58.85149,-57.248882,-58.727226,-61.12516,-58.981121,-58.58865,-61.101265,-65.752953,-70.539719,-70.392426,-68.783112,-69.441086,-71.550667,-72.772453,-73.711609,-74.479996,-75.149246,-75.590622,-75.683296,-75.66124,-75.762108,-75.850998,1
55,'2017/10/15 15:19:37:964',2,-50.126999,-49.875458,-49.979958,-49.942944,-48.841568,-50.136341,-57.653214,-55.039494,-51.470306,-50.810165,-49.122036,-47.920174,-46.433285,-46.843822,-49.548756,-46.741432,-44.879421,-44.90432,-43.960487,-45.154812,-48.321911,-46.155491,-46.091541,-44.704144,-40.393799,-38.239155,-37.752754,-40.008045,-45.784496,-42.370949,-33.905689,-34.094742,-38.492336,-24.272234,-20.79855,-22.300177,-29.742279,-33.217712,-28.895035,-30.591536,-35.852745,-37.401657,-36.3848,-33.792595,-30.645542,-30.752075,-34.970467,-35.402321,-33.552643,-36.443108,-44.870632,-35.773659,-30.300985,-29.4149,-33.644238,-31.351673,-25.229919,-24.280516,-27.751455,-38.018436,-41.335911,-39.103165,-41.555862,-44.692455,-48.615334,-45.733215,-44.457539,-46.879894,-48.469997,-46.448055,-48.816132,-35.598598,-28.557802,-25.936636,-26.412123,-29.639711,-36.488422,-42.448902,-38.830807,-42.640438,-50.177853,-41.368229,-39.527447,-40.562244,-44.341148,-44.640015,-40.668419,-36.797527,-34.934692,-36.434589,-39.909557,-36.392212,-33.32798,-33.002182,-35.163891,-39.940414,-45.676289,-46.530109,-43.536861,-40.816101,-40.59428,-42.601276,-45.257755,-48.050404,-49.87487,-45.57539,-41.901939,-40.691971,-41.68372,-40.989212,-38.298584,-37.978264,-40.669491,-45.98431,-54.074078,-60.044464,-51.06311,-51.331219,-57.770069,-70.052261,-65.456093,-64.642265,-66.278259,-67.224297,-69.289307,-74.032562,-77.821175,-83.043205,1
56,'2017/10/15 15:19:38:067',2,-52.738483,-52.672043,-52.513763,-52.538662,-52.787792,-52.629097,-52.250595,-51.645718,-51.212288,-51.057396,-50.352619,-50.255779,-51.24638,-52.014893,-51.319637,-50.176861,-49.495941,-49.650166,-49.525707,-48.420952,-47.801704,-47.503315,-46.892311,-46.636089,-46.580589,-46.837589,-46.820732,-44.877636,-42.432594,-40.889191,-38.829506,-37.397388,-32.257847,-27.251118,-25.809595,-28.091398,-34.449127,-38.913925,-38.29874,-39.34523,-41.723984,-47.031654,-48.326504,-45.280746,-46.570164,-51.468575,-49.926666,-45.288467,-44.2248,-47.907265,-47.885834,-41.664604,-38.885178,-39.435722,-44.753025,-48.567677,-41.526814,-39.752426,-41.065075,-45.197994,-50.772861,-50.802151,-49.851158,-50.581837,-52.980167,-54.440578,-53.496361,-49.855633,-44.465199,-41.884998,-42.600891,-44.619629,-42.895229,-41.750385,-43.151802,-46.679344,-52.567612,-60.930153,-70.110229,-62.668007,-56.089321,-54.526257,-53.469864,-52.556732,-55.134384,-67.405617,-53.657581,-49.860256,-49.871128,-52.330791,-52.249363,-48.946114,-48.745487,-51.280392,-53.52298,-55.754646,-58.246407,-53.974209,-52.01572,-53.432816,-56.884132,-59.879837,-62.721218,-60.091347,-54.924923,-52.816505,-53.415958,-56.101685,-56.563465,-54.14048,-53.001686,-54.522697,-59.224621,-59.029255,-59.012245,-64.939987,-81.573776,-69.542259,-63.603199,-62.846973,-64.190468,-65.440804,-66.057747,-65.960892,-65.864876,-65.924622,-66.026352,-66.086792,1
57,'2017/10/15 15:19:38:174',2,-52.738483,-52.672043,-52.513763,-52.538662,-52.787792,-52.629097,-52.250595,-51.645718,-51.212288,-51.057396,-50.352619,-50.255779,-51.24638,-52.014893,-51.319637,-50.176861,-49.495941,-49.650166,-49.525707,-48.420952,-47.801704,-47.503315,-46.892311,-46.636089,-46.580589,-46.837589,-46.820732,-44.877636,-42.432594,-40.889191,-38.829506,-37.397388,-32.257847,-27.251118,-25.809595,-28.091398,-34.449127,-38.913925,-38.29874,-39.34523,-41.723984,-47.031654,-48.326504,-45.280746,-46.570164,-51.468575,-49.926666,-45.288467,-44.2248,-47.907265,-47.885834,-41.664604,-38.885178,-39.435722,-44.753025,-48.567677,-41.526814,-39.752426,-41.065075,-45.197994,-50.772861,-50.802151,-49.851158,-50.581837,-52.980167,-54.440578,-53.496361,-49.855633,-44.465199,-41.884998,-42.600891,-44.619629,-42.895229,-41.750385,-43.151802,-46.679344,-52.567612,-60.930153,-70.110229,-62.668007,-56.089321,-54.526257,-53.469864,-52.556732,-55.134384,-67.405617,-53.657581,-49.860256,-49.871128,-52.330791,-52.249363,-48.946114,-48.745487,-51.280392,-53.52298,-55.754646,-58.246407,-53.974209,-52.01572,-53.432816,-56.884132,-59.879837,-62.721218,-60.091347,-54.924923,-52.816505,-53.415958,-56.101685,-56.563465,-54.14048,-53.001686,-54.522697,-59.224621,-59.029255,-59.012245,-64.939987,-81.573776,-69.542259,-63.603199,-62.846973,-64.190468,-65.440804,-66.057747,-65.960892,-65.864876,-65.924622,-66.026352,-66.086792,1
58,'2017/10/15 15:19:38:277',2,-68.025665,-66.629128,-66.88533,-70.509468,-74.075127,-76.130707,-72.589531,-66.983017,-62.742565,-59.707539,-58.594753,-59.511158,-60.884693,-61.393562,-61.270081,-59.893509,-59.995079,-62.816608,-66.273071,-64.636459,-63.026001,-63.673866,-63.102848,-63.236534,-61.592438,-57.053867,-54.619316,-56.975548,-53.676445,-47.037075,-45.226467,-46.720753,-45.676117,-41.6516,-40.724979,-43.912884,-52.613964,-50.223869,-48.368675,-50.147484,-52.927998,-55.016155,-57.913765,-62.034679,-63.784122,-57.125965,-52.249138,-49.628407,-48.005062,-47.512775,-49.092731,-54.051952,-63.332981,-61.45932,-60.024513,-58.762867,-58.201462,-59.812004,-61.592297,-54.665005,-51.282711,-51.871593,-55.446217,-58.900848,-61.865772,-66.624985,-66.490555,-64.692177,-64.46804,-66.444954,-71.697479,-73.579437,-63.933857,-61.794064,-61.869217,-57.932697,-54.990437,-55.196312,-58.580338,-60.779232,-57.133553,-55.928864,-57.17318,-58.646957,-58.384037,-57.835827,-57.460403,-57.370476,-58.691837,-62.992775,-63.060768,-58.13932,-57.287128,-57.479118,-57.111874,-58.864822,-64.280884,-77.153168,-75.558456,-71.745155,-79.236847,-74.010414,-69.239792,-71.307877,-75.554703,-69.775398,-68.24752,-70.929543,-68.235703,-64.609749,-63.800594,-64.613441,-67.561478,-73.186287,-70.559662,-68.548538,-70.103447,-73.414177,-76.532768,-80.398094,-86.026237,-90.680824,-91.501526,-90.000038,-90.025032,-90.430611,-90.176422,-90.25663,1
59,'2017/10/15 15:19:38:382',2,-51.003742,-50.977436,-51.399796,-51.694698,-50.319683,-49.45966,-50.337284,-52.621723,-52.260021,-49.629253,-49.405807,-51.484756,-54.132744,-52.282883,-48.424034,-47.43845,-48.504887,-48.988159,-49.144909,-49.037376,-48.470066,-48.175655,-47.48106,-46.416847,-45.403503,-45.227425,-46.868557,-42.764496,-37.266178,-35.285088,-36.676525,-36.76757,-30.635422,-27.174286,-26.820143,-29.488699,-35.138645,-38.92651,-38.385788,-38.381817,-38.951061,-37.69405,-35.902016,-35.744884,-35.351425,-33.01717,-32.42234,-36.177944,-40.722816,-35.93602,-36.241318,-40.924404,-48.531548,-53.864002,-49.814346,-50.323536,-56.243706,-43.242249,-40.763988,-39.510719,-34.772892,-32.721104,-34.105095,-38.181572,-41.606213,-44.165936,-52.049324,-53.061474,-48.446117,-45.713581,-38.801502,-35.777924,-37.114609,-43.932266,-42.761974,-39.430996,-40.761417,-44.587849,-49.587421,-59.97958,-45.778908,-40.915272,-39.867828,-41.541172,-45.898312,-50.190571,-47.160053,-47.983833,-50.652874,-44.361797,-43.518044,-50.345058,-53.752907,-46.6171,-47.192898,-48.302727,-48.333401,-50.592167,-55.497482,-62.59985,-64.545158,-60.751755,-55.079327,-50.491501,-50.193687,-57.070412,-54.638035,-48.203693,-47.64452,-51.198109,-58.991367,-53.564087,-50.368767,-51.020412,-55.021717,-64.589355,-68.214294,-61.99157,-62.537159,-64.565079,-64.215385,-63.598503,-64.146774,-64.811089,-64.871452,-64.899925,-65.003433,-65.059601,1
60,'2017/10/15 15:19:38:484',2,-57.033875,-58.28537,-60.304775,-58.489174,-57.156693,-57.271297,-55.281124,-52.878235,-52.82206,-56.213264,-65.298706,-59.997158,-56.907837,-57.307304,-57.960037,-58.347214,-58.354031,-55.87965,-55.08588,-59.022156,-64.212585,-61.839176,-62.882515,-57.725815,-54.198051,-52.576435,-54.515255,-57.878605,-52.799812,-53.004082,-60.522572,-57.093029,-50.913315,-51.691799,-60.589771,-54.648052,-58.344776,-58.183537,-51.718571,-51.643002,-49.114819,-48.546223,-50.469547,-55.525002,-56.27335,-47.690536,-47.185352,-51.432835,-56.699951,-68.375336,-55.087315,-51.283485,-52.436859,-52.368397,-48.508907,-47.226395,-48.059677,-54.440159,-41.442661,-32.106602,-28.195097,-27.781639,-30.407053,-35.86285,-42.774799,-46.251099,-46.671585,-47.993053,-51.645096,-52.157185,-36.973286,-30.925428,-28.843386,-29.678495,-32.745548,-37.297359,-42.744781,-46.175457,-48.298767,-51.922264,-55.313988,-52.791256,-50.141102,-49.317184,-52.2005,-52.310822,-41.151115,-36.9781,-36.374592,-37.810368,-38.800175,-39.712505,-43.07951,-45.767975,-43.773502,-45.075752,-51.304405,-53.725544,-46.179111,-42.253311,-42.628925,-47.513763,-54.66486,-50.805256,-44.569595,-42.215858,-43.376831,-49.040607,-48.966499,-41.798492,-39.02919,-37.846222,-37.874329,-40.78397,-51.033134,-51.279819,-46.720104,-48.526485,-52.116512,-52.677563,-53.004578,-53.678612,-53.470371,-53.813095,-54.428009,-54.740589,-54.841221,-54.850502,1
61,'2017/10/15 15:19:38:589',2,-57.033875,-58.28537,-60.304775,-58.489174,-57.156693,-57.271297,-55.281124,-52.878235,-52.82206,-56.213264,-65.298706,-59.997158,-56.907837,-57.307304,-57.960037,-58.347214,-58.354031,-55.87965,-55.08588,-59.022156,-64.212585,-61.839176,-62.882515,-57.725815,-54.198051,-52.576435,-54.515255,-57.878605,-52.799812,-53.004082,-60.522572,-57.093029,-50.913315,-51.691799,-60.589771,-54.648052,-58.344776,-58.183537,-51.718571,-51.643002,-49.114819,-48.546223,-50.469547,-55.525002,-56.27335,-47.690536,-47.185352,-51.432835,-56.699951,-68.375336,-55.087315,-51.283485,-52.436859,-52.368397,-48.508907,-47.226395,-48.059677,-54.440159,-41.442661,-32.106602,-28.195097,-27.781639,-30.407053,-35.86285,-42.774799,-46.251099,-46.671585,-47.993053,-51.645096,-52.157185,-36.973286,-30.925428,-28.843386,-29.678495,-32.745548,-37.297359,-42.744781,-46.175457,-48.298767,-51.922264,-55.313988,-52.791256,-50.141102,-49.317184,-52.2005,-52.310822,-41.151115,-36.9781,-36.374592,-37.810368,-38.800175,-39.712505,-43.07951,-45.767975,-43.773502,-45.075752,-51.304405,-53.725544,-46.179111,-42.253311,-42.628925,-47.513763,-54.66486,-50.805256,-44.569595,-42.215858,-43.376831,-49.040607,-48.966499,-41.798492,-39.02919,-37.846222,-37.874329,-40.78397,-51.033134,-51.279819,-46.720104,-48.526485,-52.116512,-52.677563,-53.004578,-53.678612,-53.470371,-53.813095,-54.428009,-54.740589,-54.841221,-54.850502,1
62,'2017/10/15 15:19:38:691',2,-70.262123,-70.794884,-66.639801,-63.713951,-64.509521,-69.368973,-80.016563,-63.73999,-59.421627,-61.343945,-77.45652,-65.536057,-65.956665,-71.4757,-67.001129,-64.384781,-63.465385,-65.177223,-71.711235,-61.775276,-54.72303,-51.131374,-48.471233,-47.519485,-49.380264,-53.507244,-54.882908,-54.257889,-51.034069,-48.220768,-48.037235,-49.416103,-45.035236,-39.677593,-37.650814,-38.747391,-41.912403,-44.311291,-47.049259,-51.363625,-48.595016,-47.354347,-50.47205,-53.962334,-52.194729,-49.774651,-47.552639,-45.843159,-44.762428,-45.494221,-48.295261,-53.086811,-56.176552,-54.432453,-55.981228,-56.078377,-59.0956,-56.912586,-48.919804,-46.844131,-47.972092,-51.34071,-56.861012,-67.281746,-58.993664,-52.798351,-49.967461,-48.068344,-46.675858,-45.834412,-43.819775,-40.157642,-37.337631,-36.752106,-38.798443,-43.495525,-49.888371,-58.356396,-63.044773,-55.264423,-53.278507,-53.522614,-54.634682,-55.197544,-55.719753,-59.226852,-75.535507,-59.677364,-57.602795,-58.511143,-55.583118,-53.567932,-51.608505,-50.184883,-51.814449,-56.02367,-54.494358,-52.790222,-52.650162,-52.363022,-52.286251,-53.170952,-55.897385,-59.806705,-59.686939,-58.887428,-58.106075,-57.670418,-59.259163,-60.236107,-58.262249,-56.791801,-56.510937,-57.752487,-60.638348,-65.454826,-74.308212,-76.112953,-74.099281,-73.139099,-72.036499,-72.067444,-71.913284,-72.191605,-73.53701,-74.47596,-74.789696,-74.868561,1
63,'2017/10/15 15:19:38:795',2,-76.824043,-75.296883,-73.768364,-73.614258,-74.925285,-77.355476,-75.538094,-70.718216,-67.372192,-66.667084,-68.9384,-73.317902,-75.117569,-72.013924,-69.672768,-68.815338,-67.135361,-67.382858,-77.190659,-69.479713,-63.523949,-63.132725,-62.26247,-59.841183,-58.628632,-58.174534,-59.759933,-64.490364,-62.283699,-62.470242,-72.106834,-68.0429,-68.489532,-59.766994,-55.402081,-55.413719,-58.089645,-59.098022,-58.112957,-57.733425,-57.451736,-59.636475,-67.665779,-67.560463,-61.87701,-58.132835,-57.295151,-60.647949,-63.434818,-58.207558,-55.989742,-55.616531,-56.730896,-58.531841,-58.374191,-56.978901,-54.278934,-51.312817,-49.698433,-50.040215,-52.630951,-57.111542,-58.577988,-56.423809,-55.430462,-55.692551,-56.252438,-56.601837,-53.827755,-49.523663,-45.065594,-41.81686,-40.990818,-42.959476,-48.001587,-56.454914,-59.195736,-55.88203,-56.235397,-57.945568,-58.201614,-57.604053,-57.405869,-58.508205,-60.277534,-61.871624,-56.331612,-51.439186,-49.720104,-49.924286,-50.89978,-52.693642,-54.653168,-53.862904,-51.437283,-50.854366,-53.782185,-53.446552,-48.434605,-46.742516,-47.754539,-50.878235,-55.307102,-60.19096,-65.080101,-58.893429,-55.534374,-56.024208,-59.815258,-66.53904,-72.779457,-73.057213,-70.488274,-69.04483,-70.142319,-74.311447,-81.471771,-85.991829,-82.631775,-82.606743,-83.160515,-83.498962,-84.450012,-84.933289,-86.318993,-88.370125,-87.478394,-86.446342,1
